Rice,June - July,November - December,Manual,Cut the paddy using a sickle at 80-85% maturity,"Thanjavur, Trichy, Nagapattinam, Thiruvarur, Kanchipuram",120-135,"Clay loam, Alluvial","Canal Irrigation, Tank Irrigation, Well Irrigation",Use high-yield varieties and proper spacing; Apply fertilizers based on soil test recommendations,"Thanjavur, Trichy, Nagapattinam, Thiruvarur, Cuddalore","Canal Irrigation, Tank Irrigation",Use high-yield varieties and proper spacing. Apply zinc sulphate.,"Thanjavur, Trichy, Nagapattinam",120,Clay loam,Canal Irrigation,Use high-yield varieties and proper spacing,Crop Name,Sowing Season,Harvesting Season,Harvesting Method,Harvesting Instructions,Suitable Districts,Duration (days),Soil Type,Irrigation Method,Yield Tips,"Thanjavur, Trichy, Nagapattinam, Thiruvarur",135,"Use high-yield varieties and proper spacing, manage water effectively","Use high-yield varieties, proper spacing, and integrated nutrient management",Use high-yield varieties and proper spacing. Apply fertilizers as per soil test recommendations.,"Thanjavur, Trichy, Madurai",Use high-yield varieties and proper spacing. Manage water effectively.,"Thanjavur, Trichy","Use high-yield varieties and proper spacing, manage pests and diseases effectively"
Pepper,June - July,December - January,Manual,Harvest spikes when one or two berries turn red,,,,,,,,,,,Red loam,Irrigation based on Rainfall,Provide support with shade trees,,,,,,,,,,,,,,,,"Theni, Dindigul",,,
Cardamom,June - July,October - November,Manual,Harvest capsules when they are three-fourths ripe,,,,,,,,,,,Red loam,Irrigation based on Rainfall,Control thrips and nematodes,,,,,,,,,,,,,,,,"Theni, Dindigul",,,
Rubber,Throughout the year,Throughout the year,Manual,Tap the trees carefully to collect latex,,,,,,,,,,,Laterite soil,Rainfed,Control fungal diseases,,,,,,,,,,,,,,,,Kanyakumari,,,
Jasmine,Throughout the year,Throughout the year,Manual,Harvest flowers early in the morning,,,,,,,,,,,Sandy loam,Well Irrigation,Provide regular pruning,,,,,,,,,,,,,,,,"Madurai, Dindigul",,,
Rose,Throughout the year,Throughout the year,Manual,Harvest flowers when they are half open,,,,,,,,,,,Red loam,Drip Irrigation,Control black spot disease,,,,,,,,,,,,,,,,"Hosur, Dindigul",,,
Chrysanthemum,Throughout the year,Throughout the year,Manual,Harvest flowers when fully opened,,,,,,,,,,,Red loam,Drip Irrigation,Pinch off lateral buds for bigger flowers,,,,,,,,,,,,,,,,"Hosur, Coimbatore",,,
Marigold,Throughout the year,Throughout the year,Manual,Harvest flowers when fully opened,,,,,,,,,,,Sandy loam,Well Irrigation,Control mites and aphids,,,,,,,,,,,,,,,,"Dindigul, Madurai",,,
Grapes,January - February,June - July,Manual,Harvest when berries are ripe and have desired sugar content,,,,,,,,,,,Red loam,Drip Irrigation,Control downy mildew,,,,,,,,,,,,,,,,"Theni, Coimbatore",,,
Sapota,Throughout the year,Throughout the year,Manual,Harvest when fruit skin turns brown and soft,,,,,,,,,,,Sandy loam,Well Irrigation,Control fruit fly,,,,,,,,,,,,,,,,"Dindigul, Tirunelveli",,,
Guava,Throughout the year,Throughout the year,Manual,Harvest when fruits turn yellowish green and soft,,,,,,,,,,,Sandy loam,Well Irrigation,Provide bagging to protect from pests,,,,,,,,,,,,,,,,"Dindigul, Theni",,,
Amla,August - September,February - March,Manual,Harvest when fruits turn yellowish green and are fully mature,,,,,,,,,,,Red loam,Irrigation during dry spells,Control rust disease,,,,,,,,,,,,,,,,"Dharmapuri, Krishnagiri",,,
Custard Apple,July - August,December - January,Manual,Harvest when fruits turn yellowish green and are slightly soft,,,,,,,,,,,Sandy loam,Irrigation during dry spells,Protect from fruit borer,,,,,,,,,,,,,,,,"Dharmapuri, Krishnagiri",,,
Drumstick,Throughout the year,Throughout the year,Manual,Harvest pods when they are tender and green,,,,,,,,,,,Sandy loam,Well Irrigation,Control pod borer,,,,,,,,,,,,,,,,"Karur, Dindigul",,,
Coriander,June - July,September - October,Manual,Harvest when seeds turn brown and dry,,,,,,,,,,,Sandy loam,Well Irrigation,Control aphids,,,,,,,,,,,,,,,,"Theni, Dindigul",,,
Fenugreek,June - July,September - October,Manual,Harvest when pods turn yellow and dry,,,,,,,,,,,Sandy loam,Well Irrigation,Control downy mildew,,,,,,,,,,,,,,,,"Theni, Dindigul",,,
Mustard,October - November,February - March,Manual,Harvest when pods turn yellow and dry,,,,,,,,,,,Sandy loam,Well Irrigation,Control aphids,,,,,,,,,,,,,,,,"Dharmapuri, Krishnagiri",,,
Cumin,October - November,February - March,Manual,Harvest when seeds turn brown and dry,,,,,,,,,,,Sandy loam,Well Irrigation,Control blight,,,,,,,,,,,,,,,,"Ramanathapuram, Sivaganga",,,
Fennel,June - July,January - February,Manual,Harvest when seeds turn brown and dry,,,,,,,,,,,Sandy loam,Well Irrigation,Control aphids,,,,,,,,,,,,,,,,"Theni, Dindigul",,,
Cluster Bean,June - July,September - October,Manual,Harvest when pods are tender and green,,,,,,,,,,,Sandy loam,Well Irrigation,Control pod borer,,,,,,,,,,,,,,,,"Theni, Dindigul",,,
Ridge Gourd,June - July,September - October,Manual,Harvest when gourds are tender and green,,,,,,,,,,,Sandy loam,Well Irrigation,Control fruit fly,,,,,,,,,,,,,,,,"Theni, Dindigul",,,
Bottle Gourd,June - July,September - October,Manual,Harvest when gourds are tender and green,,,,,,,,,,,Sandy loam,Well Irrigation,Control fruit fly,,,,,,,,,,,,,,,,"Theni, Dindigul",,,
Bitter Gourd,June - July,September - October,Manual,Harvest when gourds are tender and green,,,,,,,,,,,Sandy loam,Well Irrigation,Control fruit fly,,,,,,,,,,,,,,,,"Theni, Dindigul",,,
Rice,December - January,April - May,Manual,Cut the paddy using a sickle at 80-85% maturity,,,,,,,,,"Madurai, Dindigul, Theni",110,Loamy soil,Well Irrigation,Apply balanced fertilizers based on soil test results,,,,,,,,,,,,,,,,,,,
Groundnut,June - July,October - November,Manual/Mechanical,Harvest when pods are mature and inner skin turns reddish-brown,,,,,,,,,"Villupuram, Tiruvannamalai, Vellore",120,Sandy loam,Well Irrigation,Provide adequate drainage to prevent pod rot,,,,,,,,,,,,,,,,,,,
Groundnut,January - February,April - May,Manual/Mechanical,Harvest when pods are mature and inner skin turns reddish-brown,,,,,,,,,"Salem, Namakkal, Dharmapuri",110,Red sandy loam,Drip Irrigation,Control leaf spot disease to maximize yield,,,,,,,,,,,,,,,,,,,
Sugarcane,February - March,January - February (Next Year),Manual,Cut the cane close to the ground,,,,,,,,,"Erode, Karur, Namakkal",365,Clay loam,Furrow Irrigation,Ratoon management is crucial for subsequent yields,,,,,,,,,,,,,,,,,,,
Sugarcane,October - November,September - October (Next Year),Manual,Cut the cane close to the ground,,,,,,,,,"Cuddalore, Villupuram, Tiruvannamalai",365,Loamy soil,Drip Irrigation,Ensure proper drainage to avoid waterlogging,,,,,,,,,,,,,,,,,,,
Cotton,June - July,November - December,Manual/Mechanical,Pick the cotton when the bolls are fully open,,,,,,,,,"Coimbatore, Tiruppur, Erode",180,Black cotton soil,Well Irrigation,Control bollworms and sucking pests effectively,,,,,,,,,,,,,,,,,,,
Cotton,December - January,May - June,Manual/Mechanical,Pick the cotton when the bolls are fully open,,,,,,,,,"Madurai, Virudhunagar, Ramanathapuram",160,Sandy loam,Drip Irrigation,Maintain proper plant spacing for better aeration,,,,,,,,,,,,,,,,,,,
Maize,June - July,October - November,Manual/Mechanical,Harvest when the kernels are mature and the husk turns brown,,,,,,,,,"Ariyalur, Perambalur, Salem",110,Loamy soil,Well Irrigation,Ensure adequate nitrogen fertilization for high yield,,,,,,,,,,,,,,,,,,,
Maize,December - January,April - May,Manual/Mechanical,Harvest when the kernels are mature and the husk turns brown,,,,,,,,,"Dindigul, Theni, Madurai",100,Sandy loam,Drip Irrigation,Control stem borer effectively,,,,,,,,,,,,,,,,,,,
Pulses (Black Gram),June - July,September - October,Manual,Harvest when the pods turn black and dry,,,,,,,,,"Thanjavur, Nagapattinam, Tiruvarur",90,Loamy soil,Rainfed/Well Irrigation,Provide support to prevent lodging,,,,,,,,,,,,,,,,,,,
Pulses (Black Gram),December - January,March - April,Manual,Harvest when the pods turn black and dry,,,,,,,,,"Villupuram, Cuddalore, Tiruvannamalai",80,Sandy loam,Well Irrigation,Control pod borer effectively,,,,,,,,,,,,,,,,,,,
Pulses (Green Gram),June - July,September - October,Manual,Harvest when the pods turn yellow and dry,,,,,,,,,"Trichy, Karur, Perambalur",80,Loamy soil,Rainfed/Well Irrigation,Ensure proper drainage to avoid waterlogging,,,,,,,,,,,,,,,,,,,
Pulses (Green Gram),December - January,March - April,Manual,Harvest when the pods turn yellow and dry,,,,,,,,,"Salem, Namakkal, Dharmapuri",70,Sandy loam,Well Irrigation,Control yellow mosaic virus,,,,,,,,,,,,,,,,,,,
Sunflower,June - July,September - October,Manual,Harvest when the back of the head turns yellow,,,,,,,,,"Vellore, Tirupattur, Ranipet",90,Loamy soil,Well Irrigation,Protect from bird damage,,,,,,,,,,,,,,,,,,,
Sunflower,December - January,March - April,Manual,Harvest when the back of the head turns yellow,,,,,,,,,"Coimbatore, Tiruppur, Erode",80,Black cotton soil,Drip Irrigation,Apply boron for better seed filling,,,,,,,,,,,,,,,,,,,
Onion,June - July,October - November,Manual,Harvest when the tops fall over,,,,,,,,,"Dindigul, Perambalur, Tiruchirappalli",150,Sandy loam,Well Irrigation,Control thrips and purple blotch,,,,,,,,,,,,,,,,,,,
Onion,December - January,April - May,Manual,Harvest when the tops fall over,,,,,,,,,"Theni, Madurai, Virudhunagar",140,Red sandy loam,Drip Irrigation,Ensure proper curing after harvest,,,,,,,,,,,,,,,,,,,
Turmeric,April - May,January - February (Next Year),Manual,Harvest when the leaves turn yellow and dry,,,,,,,,,"Erode, Salem, Karur",270,Sandy loam,Well Irrigation,Provide shade during peak summer,,,,,,,,,,,,,,,,,,,
Tapioca,April - May,January - February (Next Year),Manual,Harvest when the tubers are mature,,,,,,,,,"Salem, Namakkal, Dharmapuri",300,Sandy loam,Well Irrigation,Control cassava mosaic disease,,,,,,,,,,,,,,,,,,,
Coconut,Throughout the year,Throughout the year,Manual,Harvest when the nuts are mature,,,,,,,,,"Coimbatore, Pollachi, Thanjavur",365,Sandy loam,Well Irrigation,Provide adequate irrigation and nutrient management,,,,,,,,,,,,,,,,,,,
Mango,April - May,July - August,Manual,Harvest when the fruits are mature,,,,,,,,,"Krishnagiri, Dharmapuri, Salem",150,Red sandy loam,Well Irrigation,Control fruit fly and powdery mildew,,,,,,,,,,,,,,,,,,,
Banana,Throughout the year,Throughout the year,Manual,Harvest when the fingers are plump and round,,,,,,,,,"Trichy, Theni, Tuticorin",300,Clay loam,Well Irrigation,Provide propping to prevent lodging,,,,,,,,,,,,,,,,,,,
Cashew,February - March,May - June,Manual,Harvest when the nuts fall naturally,,,,,,,,,"Cuddalore, Pudukkottai, Sivaganga",240,Sandy loam,Rainfed,Control tea mosquito bug,,,,,,,,,,,,,,,,,,,
Jasmine,Throughout the year,Throughout the year,Manual,Harvest the flowers early in the morning,,,,,,,,,"Madurai, Dindigul, Theni",365,Sandy loam,Well Irrigation,Provide regular pruning for better flowering,,,,,,,,,,,,,,,,,,,
Marigold,Throughout the year,Throughout the year,Manual,Harvest the flowers when they are fully open,,,,,,,,,"Dindigul, Krishnagiri, Coimbatore",90,Loamy soil,Well Irrigation,Pinch off the terminal buds for bushy growth,,,,,,,,,,,,,,,,,,,
Tomato,June - July,September - October,Manual,Harvest when the fruits are fully ripe,,,,,,,,,"Krishnagiri, Dharmapuri, Salem",90,Sandy loam,Drip Irrigation,Provide staking to support the plants,,,,,,,,,,,,,,,,,,,
Tomato,December - January,March - April,Manual,Harvest when the fruits are fully ripe,,,,,,,,,"Theni, Dindigul, Madurai",80,Red sandy loam,Drip Irrigation,Control early and late blight,,,,,,,,,,,,,,,,,,,
Brinjal,June - July,September - October,Manual,Harvest when the fruits are tender and glossy,,,,,,,,,"Vellore, Tiruvannamalai, Kancheepuram",120,Loamy soil,Well Irrigation,Control fruit and shoot borer,,,,,,,,,,,,,,,,,,,
Brinjal,December - January,March - April,Manual,Harvest when the fruits are tender and glossy,,,,,,,,,"Trichy, Karur, Perambalur",110,Sandy loam,Drip Irrigation,Provide regular irrigation,,,,,,,,,,,,,,,,,,,
Ladies Finger,June - July,September - October,Manual,Harvest when the pods are tender and young,,,,,,,,,"Thanjavur, Nagapattinam, Tiruvarur",60,Loamy soil,Well Irrigation,Control yellow vein mosaic virus,,,,,,,,,,,,,,,,,,,
Ladies Finger,December - January,March - April,Manual,Harvest when the pods are tender and young,,,,,,,,,"Salem, Namakkal, Dharmapuri",50,Sandy loam,Drip Irrigation,Provide regular harvesting,,,,,,,,,,,,,,,,,,,
Chilli,June - July,October - November,Manual,Harvest when the fruits turn red,,,,,,,,,"Ramanathapuram, Sivaganga, Virudhunagar",180,Sandy loam,Well Irrigation,Control thrips and mites,,,,,,,,,,,,,,,,,,,
Chilli,December - January,April - May,Manual,Harvest when the fruits turn red,,,,,,,,,"Theni, Dindigul, Madurai",160,Red sandy loam,Drip Irrigation,Ensure proper drainage,,,,,,,,,,,,,,,,,,,
Tapioca,August - September,May - June (Next Year),Manual,Harvest when the tubers are mature,,,,,,,,,"Villupuram, Salem, Erode",270,Sandy loam,Well Irrigation,Ensure adequate potassium fertilization,,,,,,,,,,,,,,,,,,,
Sweet Potato,July - August,December - January,Manual,Harvest when the tubers are mature,,,,,,,,,"Kancheepuram, Vellore, Tiruvannamalai",150,Sandy loam,Well Irrigation,Control sweet potato weevil,,,,,,,,,,,,,,,,,,,
Banana (Tissue Culture),Throughout the year,Throughout the year,Manual,Harvest when the fingers are plump and round,,,,,,,,,"Theni, Tiruchirappalli, Dindigul",365,Clay Loam,Drip Irrigation,Maintain proper spacing and nutrient management,,,,,,,,,,,,,,,,,,,
Papaya,Throughout the year,Throughout the year,Manual,Harvest when the fruits turn yellow-orange,,,,,,,,,"Krishnagiri, Dharmapuri, Salem",300,Sandy Loam,Drip Irrigation,Protect from papaya ring spot virus,,,,,,,,,,,,,,,,,,,
Guava,July-August,December-January,Manual,Harvest when the fruits turn yellowish-green,,,,,,,,,"Dindigul, Theni, Madurai",240,Loamy Soil,Well Irrigation,Prune regularly to encourage fruiting,,,,,,,,,,,,,,,,,,,
Sapota,Throughout the year,Throughout the year,Manual,Harvest when the skin is smooth and brown,,,,,,,,,"Kancheepuram, Tiruvallur, Vellore",365,Sandy Loam,Well Irrigation,Protect from fruit fly,,,,,,,,,,,,,,,,,,,
Ginger,April - May,January - February (Next Year),Manual,Harvest when the leaves turn yellow and dry,,,,,,,,,"Nilgiris, Dindigul, Theni",240,Sandy Loam,Well Irrigation,Provide shade during peak summer,,,,,,,,,,,,,,,,,,,
Cardamom,June - July,November - December,Manual,Harvest when the capsules are mature and green,,,,,,,,,"Theni, Dindigul, Tirunelveli",365,Loamy Soil,Well Irrigation,Provide shade and proper drainage,,,,,,,,,,,,,,,,,,,
Tea,Throughout the year,Throughout the year,Manual,Harvest the tender shoots,,,,,,,,,"Nilgiris, Coimbatore",365,Acidic Soil,Rainfed/Sprinkler Irrigation,Prune regularly to maintain the plucking table,,,,,,,,,,,,,,,,,,,
Coffee,June - July,November - December,Manual,Harvest when the berries are ripe and red,,,,,,,,,"Dindigul, Theni, Nilgiris",365,Loamy Soil,Rainfed/Well Irrigation,Provide shade and proper drainage,,,,,,,,,,,,,,,,,,,
Pepper,June - July,January - February (Next Year),Manual,Harvest when the spikes turn red,,,,,,,,,"Theni, Tirunelveli, Dindigul",365,Loamy Soil,Well Irrigation,Provide support and proper drainage,,,,,,,,,,,,,,,,,,,
Coriander,October - November,January - February,Manual,Harvest when the leaves are fully grown or seeds are mature,,,,,,,,,"Theni, Madurai, Dindigul",90,Loamy Soil,Well Irrigation,Protect from leaf spot disease,,,,,,,,,,,,,,,,,,,
Curry Leaf,Throughout the year,Throughout the year,Manual,Harvest the leaves regularly,,,,,,,,,"Theni, Madurai, Dindigul",365,Sandy Loam,Well Irrigation,Provide regular pruning,,,,,,,,,,,,,,,,,,,
Sorghum,June - July,October - November,Manual/Mechanical,Harvest when the grains are mature,,,,,,,,,"Coimbatore, Erode, Tiruppur",120,Loamy Soil,Rainfed/Well Irrigation,Use drought-resistant varieties,,,,,,,,,,,,,,,,,,,
Ragi,June - July,October - November,Manual,Harvest when the grains are mature,,,,,,,,,"Krishnagiri, Dharmapuri, Salem",110,Sandy Loam,Rainfed/Well Irrigation,Control blast disease,,,,,,,,,,,,,,,,,,,
Rice,January - February,May - June,Manual,Cut the paddy using a sickle at 80-85% maturity,,,,,,,,,,110,Clay loam,Tank Irrigation,Ensure proper water management to prevent lodging,,,,,,,,,,,,,,,,"Kancheepuram, Vellore, Tiruvannamalai",,,
Rice,September - October,February - March,Manual,Cut the paddy using a sickle at 80-85% maturity,,,,,,,,,,130,Clay loam,Well Irrigation,Apply recommended fertilizer doses for optimal yield,,,,,,,,,,,,,,,,"Nagapattinam, Tiruvarur, Pudukottai",,,
Groundnut,June - July,October - November,Manual,Uproot plants when pods are mature and kernels are reddish-brown,,,,,,,,,,120,Sandy loam,Rainfed,Provide adequate drainage to prevent fungal diseases,,,,,,,,,,,,,,,,"Villupuram, Tiruvannamalai, Cuddalore",,,
Groundnut,January - February,May - June,Manual,Uproot plants when pods are mature and kernels are reddish-brown,,,,,,,,,,135,Sandy loam,Well Irrigation,Control leaf spot diseases with appropriate fungicides,,,,,,,,,,,,,,,,"Salem, Dharmapuri, Krishnagiri",,,
Sugarcane,January - February,January - February (next year),Manual/Mechanical,Harvest when brix reading is between 18-20%,,,,,,,,,,365,Loamy soil,Furrow Irrigation,Apply recommended fertilizer doses and irrigate regularly,,,,,,,,,,,,,,,,"Tiruvallur, Kancheepuram, Vellore",,,
Sugarcane,June - July,June - July (next year),Manual/Mechanical,Harvest when brix reading is between 18-20%,,,,,,,,,,365,Loamy soil,Furrow Irrigation,Monitor for pests like sugarcane borers and take control measures,,,,,,,,,,,,,,,,"Erode, Karur, Namakkal",,,
Cotton,June - July,November - December,Manual,Pick cotton when bolls are fully open and lint is fluffy,,,,,,,,,,180,Black soil,Well Irrigation,Control bollworms with appropriate insecticides,,,,,,,,,,,,,,,,"Coimbatore, Tirupur, Erode",,,
Cotton,January - February,June - July,Manual,Pick cotton when bolls are fully open and lint is fluffy,,,,,,,,,,200,Black soil,Rainfed,Ensure proper spacing between plants for better aeration,,,,,,,,,,,,,,,,"Virudhunagar, Madurai, Ramanathapuram",,,
Maize,June - July,October - November,Manual,Harvest when kernels are hard and dry,,,,,,,,,,100,Sandy loam,Well Irrigation,Apply nitrogen fertilizers in split doses,,,,,,,,,,,,,,,,"Dindigul, Theni, Madurai",,,
Maize,January - February,May - June,Manual,Harvest when kernels are hard and dry,,,,,,,,,,90,Sandy loam,Drip Irrigation,Control stem borer with appropriate insecticides,,,,,,,,,,,,,,,,"Salem, Namakkal, Dharmapuri",,,
Blackgram,June - July,September - October,Manual,Harvest when pods are black and dry,,,,,,,,,,75,Sandy loam,Rainfed,Provide adequate drainage to prevent waterlogging,,,,,,,,,,,,,,,,"Thanjavur, Trichy, Pudukottai",,,
Blackgram,January - February,April - May,Manual,Harvest when pods are black and dry,,,,,,,,,,80,Sandy loam,Well Irrigation,Control pod borer with appropriate insecticides,,,,,,,,,,,,,,,,"Villupuram, Cuddalore, Tiruvannamalai",,,
Greengram,June - July,September - October,Manual,Harvest when pods are yellow and dry,,,,,,,,,,65,Sandy loam,Rainfed,Ensure timely weeding to reduce competition,,,,,,,,,,,,,,,,"Tiruvarur, Nagapattinam, Mayiladuthurai",,,
Greengram,January - February,April - May,Manual,Harvest when pods are yellow and dry,,,,,,,,,,70,Sandy loam,Well Irrigation,Apply phosphorus fertilizers for better root development,,,,,,,,,,,,,,,,"Coimbatore, Erode, Tirupur",,,
Cholam,June - July,October - November,Manual,Harvest when grains are hard and dry,,,,,,,,,,110,Red sandy loam,Rainfed,Control shoot fly with appropriate insecticides,,,,,,,,,,,,,,,,"Perambalur, Ariyalur, Tiruchirappalli",,,
Cholam,January - February,May - June,Manual,Harvest when grains are hard and dry,,,,,,,,,,100,Red sandy loam,Well Irrigation,Apply potash fertilizers for better grain filling,,,,,,,,,,,,,,,,"Dharmapuri, Krishnagiri, Salem",,,
Cumbu,June - July,September - October,Manual,Harvest when grains are hard and dry,,,,,,,,,,80,Sandy soil,Rainfed,Control downy mildew with appropriate fungicides,,,,,,,,,,,,,,,,"Tuticorin, Tirunelveli, Ramanathapuram",,,
Cumbu,January - February,April - May,Manual,Harvest when grains are hard and dry,,,,,,,,,,75,Sandy soil,Well Irrigation,Apply nitrogen fertilizers in split doses,,,,,,,,,,,,,,,,"Theni, Dindigul, Madurai",,,
Sunflower,June - July,October - November,Manual,Harvest when heads turn brown and seeds are mature,,,,,,,,,,90,Black soil,Well Irrigation,Control head borer with appropriate insecticides,,,,,,,,,,,,,,,,"Vellore, Tiruvannamalai, Villupuram",,,
